lat,lon,ele,dist_delta_meters,cumulative_dist_meters,cumulative_dist_miles,ele_delta_meters,raw_grade,smoothed_grade
39.1941046,-120.2691658,2507.64,7.96213375613959,4853.170699766955,3.015619530884893,1.0609999999996944,0.13325573677804128,0.11718671876942195
39.1941109,-120.2693429,2509.798,15.446639192971753,4868.617338959927,3.025217624526869,2.1579999999999018,0.13970676553264708,0.10820528004522456
39.1940402,-120.269426,2510.433,10.665088236856558,4879.282427196784,3.0318446010696927,0.6350000000002183,0.059540060606885235,0.11235188532413629
39.1939487,-120.2695843,2511.789,17.091085412406155,4896.37351260919,3.0424645059034847,1.356000000000222,0.07933960701032612,0.11008493942272803
39.1938136,-120.2699732,2515.386,36.94384954616958,4933.31736215536,3.065420342639838,3.5969999999997526,0.09736397381936332,0.1079221265135419
39.1936722,-120.2701851,2518.654,24.344558515158575,4957.661920670518,3.0805473453089607,3.268000000000029,0.13423944402052518,0.09987967559080371
39.1934103,-120.2704694,2523.538,38.411630870798284,4996.073551541316,3.104415218794779,4.8840000000000146,0.12714898819130804,0.11023782880974466
39.1931671,-120.2707698,2527.996,37.742543332212044,5033.8160948735285,3.127867340687659,4.458000000000084,0.11811604641373821,0.11993543984099007
39.1929779,-120.2711373,2531.182,38.19703791193867,5072.013132785467,3.1516018723320385,3.1859999999996944,0.08340960907347987,0.12461681033595617
39.1928033,-120.2716147,2537.249,45.9457154105108,5117.958848195978,3.1801512074623832,6.067000000000007,0.13204713313947194,0.11343201387932748
39.192689,-120.2718373,2540.678,23.291216022268507,5141.250064218247,3.194623693653356,3.4290000000000873,0.14722288422904384,0.10684911958060686
39.1924957,-120.2721485,2545.194,34.70280646453119,5175.952870682778,3.2161870112090285,4.516000000000076,0.13013356728412612,0.10699967120141239
39.1924624,-120.2722209,2545.601,7.2748892555342755,5183.227759938312,3.220707416420629,0.4070000000001528,0.05594586882412443,0.14103341501687786
39.1924666,-120.2723255,2546.336,9.066381294284568,5192.294141232597,3.22634100283184,0.7349999999996726,0.0810687281002637,0.18101788157130766
